RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,BalanceSegment,TenureSegment,CreditSegment,MonetaryValue,Frequency,Recency,EstimatedAnnualValue,EstimatedLifetime,EstimatedCLV
6568,15593425,Bracewell,662,Spain,Female,54,1,187997.15,1,0,0,111442.71,1,High (100-200K),New (0-2y),Fair (580-670),187997.15,1,10,4759.942999999999,1,0.0
6569,15776725,Kerr,724,Germany,Male,54,8,172192.49,1,1,1,136902.01,0,High (100-200K),Mature (5-8y),Good (670-740),172192.49,1,3,4443.8498,13,57770.047399999996
6570,15604706,Blake,581,Germany,Male,38,1,133105.47,1,1,0,105732.9,1,High (100-200K),New (0-2y),Fair (580-670),133105.47,1,10,3662.1094000000003,1,0.0
6571,15790958,Sanders,685,Spain,Male,38,4,0.0,2,1,1,35884.91,0,,Growing (2-5y),Good (670-740),0.0,2,7,2000.0,9,18000.0
6572,15747534,Torkelson,595,France,Male,46,10,0.0,1,1,0,73489.15,1,,Loyal (8y+),Fair (580-670),0.0,1,1,1000.0,10,0.0
6573,15574237,Hsueh,588,France,Female,21,8,0.0,2,1,1,110114.19,0,,Mature (5-8y),Fair (580-670),0.0,2,3,2000.0,13,26000.0
6574,15690332,Wang,647,Germany,Male,35,3,192407.97,1,1,1,40145.28,0,High (100-200K),Growing (2-5y),Fair (580-670),192407.97,1,8,4848.1594000000005,8,38785.275200000004
6575,15661290,Hightower,785,Germany,Female,38,9,107199.75,1,0,0,146398.51,0,High (100-200K),Loyal (8y+),Very Good (740-800),107199.75,1,2,3143.995,9,28295.954999999998
6576,15651883,Genovesi,794,Germany,Female,55,6,115796.7,1,1,0,160526.36,1,High (100-200K),Mature (5-8y),Very Good (740-800),115796.7,1,5,3315.934,6,0.0
6577,15808905,Levan,823,France,Male,37,5,164858.18,1,1,1,173516.71,0,High (100-200K),Growing (2-5y),Excellent (800+),164858.18,1,6,4297.1636,10,42971.636
6578,15715532,Lai,687,Germany,Male,38,4,117633.28,1,0,1,88396.6,0,High (100-200K),Growing (2-5y),Good (670-740),117633.28,1,7,3352.6656,9,30173.9904
6579,15786078,Loginov,850,France,Female,28,9,0.0,2,1,0,185821.41,0,,Loyal (8y+),Excellent (800+),0.0,2,2,2000.0,9,18000.0
6580,15652401,Lafleur,496,France,Female,36,7,0.0,2,0,0,108098.28,0,,Mature (5-8y),Poor (<580),0.0,2,4,2000.0,7,14000.0
6581,15673074,Obidimkpa,527,Germany,Female,30,6,126663.51,1,1,1,162267.91,0,High (100-200K),Mature (5-8y),Poor (<580),126663.51,1,5,3533.2702,11,38865.9722
6582,15598744,Ch'ang,576,Germany,Female,71,6,140273.47,1,1,1,193135.25,1,High (100-200K),Mature (5-8y),Poor (<580),140273.47,1,5,3805.4694,11,0.0
6583,15785975,Mason,525,Spain,Female,60,7,0.0,2,0,1,168034.9,0,,Mature (5-8y),Poor (<580),0.0,2,4,2000.0,12,24000.0
6584,15613180,Miranda,727,Germany,Male,21,8,153344.72,1,1,1,163295.87,0,High (100-200K),Mature (5-8y),Good (670-740),153344.72,1,3,4066.8944,13,52869.6272
6585,15584229,Simon,671,Germany,Female,23,9,123943.18,1,1,1,159553.27,0,High (100-200K),Loyal (8y+),Good (670-740),123943.18,1,2,3478.8636,14,48704.0904
6586,15773804,Golubeva,625,France,Male,39,5,0.0,1,1,0,99800.87,0,,Growing (2-5y),Fair (580-670),0.0,1,6,1000.0,5,5000.0
6587,15699515,Manfrin,643,Germany,Male,33,7,98630.31,2,1,1,40250.82,0,Medium (50-100K),Mature (5-8y),Fair (580-670),98630.31,2,4,3972.6062,12,47671.2744
6588,15705313,Stange,707,France,Female,33,2,58036.33,1,1,1,83335.78,0,Medium (50-100K),New (0-2y),Good (670-740),58036.33,1,9,2160.7266,7,15125.0862
6589,15693817,Ferrari,539,Spain,Male,28,5,0.0,2,1,0,48382.4,0,,Growing (2-5y),Poor (<580),0.0,2,6,2000.0,5,10000.0
6590,15673790,Taylor,498,Germany,Male,45,7,109200.74,2,0,1,165990.44,0,High (100-200K),Mature (5-8y),Poor (<580),109200.74,2,4,4184.0148,12,50208.177599999995
6591,15674868,Wei,696,Spain,Female,30,0,0.0,2,1,1,9002.8,0,,,Good (670-740),0.0,2,11,2000.0,5,10000.0
6592,15692110,Ch'eng,758,France,Female,33,7,0.0,1,1,0,188156.34,0,,Mature (5-8y),Very Good (740-800),0.0,1,4,1000.0,7,7000.0
6593,15645904,Parsons,685,France,Female,33,6,0.0,2,0,1,186785.01,0,,Mature (5-8y),Good (670-740),0.0,2,5,2000.0,11,22000.0
6594,15581332,Pan,655,Germany,Female,30,1,83173.98,2,1,1,184259.6,0,Medium (50-100K),New (0-2y),Fair (580-670),83173.98,2,10,3663.4795999999997,6,21980.8776
6595,15808544,Cameron,747,France,Female,40,3,0.0,1,0,0,57817.84,1,,Growing (2-5y),Very Good (740-800),0.0,1,8,1000.0,3,0.0
6596,15734948,Igwebuike,601,Spain,Male,24,7,0.0,2,0,0,144660.42,0,,Mature (5-8y),Fair (580-670),0.0,2,4,2000.0,7,14000.0
6597,15654531,Tuan,477,France,Male,22,5,82559.42,2,0,0,163112.9,1,Medium (50-100K),Growing (2-5y),Poor (<580),82559.42,2,6,3651.1884,5,0.0
6598,15637774,Fraser,558,France,Male,32,5,73494.21,1,0,0,136301.1,0,Medium (50-100K),Growing (2-5y),Poor (<580),73494.21,1,6,2469.8842000000004,5,12349.421000000002
6599,15677141,Turnbull,586,Spain,Male,29,2,132450.24,1,1,1,36176.63,0,High (100-200K),New (0-2y),Fair (580-670),132450.24,1,9,3649.0047999999997,7,25543.0336
6600,15739578,Chiazagomekpere,850,France,Male,49,6,128663.9,1,1,0,65769.3,1,High (100-200K),Mature (5-8y),Excellent (800+),128663.9,1,5,3573.278,6,0.0
6601,15697360,Yudina,505,France,Female,36,2,79951.9,1,0,1,174123.16,1,Medium (50-100K),New (0-2y),Poor (<580),79951.9,1,9,2599.038,7,0.0
6602,15655213,Udinese,591,Germany,Female,51,8,132508.3,1,1,1,161304.68,1,High (100-200K),Mature (5-8y),Fair (580-670),132508.3,1,3,3650.1659999999997,13,0.0
6603,15580872,Chinweike,761,Germany,Female,38,1,120530.13,2,1,0,109394.62,0,High (100-200K),New (0-2y),Very Good (740-800),120530.13,2,10,4410.6026,1,4410.6026
6604,15683213,Bergamaschi,554,France,Female,35,10,74988.59,2,0,1,190155.13,0,Medium (50-100K),Loyal (8y+),Poor (<580),74988.59,2,1,3499.7718,15,52496.577
6605,15801188,Milliner,774,France,Female,47,6,94722.88,1,0,1,61450.96,0,Medium (50-100K),Mature (5-8y),Very Good (740-800),94722.88,1,5,2894.4576,11,31839.033600000002
6606,15645029,Knowles,771,Spain,Female,33,5,0.0,2,1,0,8673.43,0,,Growing (2-5y),Very Good (740-800),0.0,2,6,2000.0,5,10000.0
6607,15633181,Swinton,792,France,Male,31,6,71269.89,2,0,1,125912.77,0,Medium (50-100K),Mature (5-8y),Very Good (740-800),71269.89,2,5,3425.3977999999997,11,37679.375799999994
6608,15598259,Gregory,673,Germany,Female,41,9,98612.1,1,1,0,151349.35,0,Medium (50-100K),Loyal (8y+),Good (670-740),98612.1,1,2,2972.242,9,26750.178
6609,15576000,Chibueze,765,France,Male,40,6,138033.55,1,1,1,67972.45,0,High (100-200K),Mature (5-8y),Very Good (740-800),138033.55,1,5,3760.671,11,41367.381
6610,15766047,Sukhorukova,748,France,Female,41,2,91621.69,1,1,1,71139.31,0,Medium (50-100K),New (0-2y),Very Good (740-800),91621.69,1,9,2832.4338,7,19827.0366
6611,15596339,French,422,France,Male,54,3,140014.42,1,0,1,86350.97,0,High (100-200K),Growing (2-5y),Poor (<580),140014.42,1,8,3800.2884000000004,8,30402.307200000003
6612,15715199,Estrada,568,Spain,Male,27,5,126815.97,2,0,1,118648.12,0,High (100-200K),Growing (2-5y),Poor (<580),126815.97,2,6,4536.3194,10,45363.194
6613,15615938,Fleming,502,France,Female,64,3,139663.37,1,0,1,100995.11,0,High (100-200K),Growing (2-5y),Poor (<580),139663.37,1,8,3793.2674,8,30346.1392
6614,15679991,Kennedy,524,France,Female,28,7,0.0,2,0,1,147100.72,0,,Mature (5-8y),Poor (<580),0.0,2,4,2000.0,12,24000.0
6615,15626135,Combes,689,France,Male,34,1,165312.27,1,1,0,155495.63,0,High (100-200K),New (0-2y),Good (670-740),165312.27,1,10,4306.2454,1,4306.2454
6616,15792934,Carruthers,661,France,Male,26,8,0.0,2,0,0,196875.87,0,,Mature (5-8y),Fair (580-670),0.0,2,3,2000.0,8,16000.0
6617,15744046,Andrejew,606,Spain,Male,33,8,0.0,2,1,1,63176.77,0,,Mature (5-8y),Fair (580-670),0.0,2,3,2000.0,13,26000.0
6618,15700826,Ko,678,Germany,Female,54,1,123699.28,2,0,1,105221.76,0,High (100-200K),New (0-2y),Good (670-740),123699.28,2,10,4473.9856,6,26843.9136
6619,15756301,Daniels,636,Germany,Female,29,3,97325.15,1,0,1,131924.38,0,Medium (50-100K),Growing (2-5y),Fair (580-670),97325.15,1,8,2946.5029999999997,8,23572.023999999998
6620,15586517,Toscano,647,France,Male,32,5,97041.16,1,1,1,23132.73,0,Medium (50-100K),Growing (2-5y),Fair (580-670),97041.16,1,6,2940.8232,10,29408.231999999996
6621,15751297,Wilson,732,France,Male,36,5,0.0,2,1,0,161428.25,0,,Growing (2-5y),Good (670-740),0.0,2,6,2000.0,5,10000.0
6622,15710365,Thomson,646,France,Male,50,0,104129.24,2,1,0,181794.86,1,High (100-200K),,Fair (580-670),104129.24,2,11,4082.5848,0,0.0
6623,15679307,Kazantseva,559,France,Female,43,1,0.0,1,0,1,86634.3,0,,New (0-2y),Poor (<580),0.0,1,10,1000.0,6,6000.0
6624,15610753,Cremonesi,581,France,Male,28,3,104367.5,1,1,1,29937.75,0,High (100-200K),Growing (2-5y),Fair (580-670),104367.5,1,8,3087.35,8,24698.8
6625,15811036,Ferri,565,France,Male,46,7,135369.71,1,0,1,140130.22,0,High (100-200K),Mature (5-8y),Poor (<580),135369.71,1,4,3707.3941999999997,12,44488.7304
6626,15610912,Ferri,657,Spain,Female,41,6,112119.48,1,1,0,17536.82,0,High (100-200K),Mature (5-8y),Fair (580-670),112119.48,1,5,3242.3896,6,19454.3376
6627,15619932,Lombardi,847,France,Male,66,7,123760.68,1,0,1,53157.16,0,High (100-200K),Mature (5-8y),Excellent (800+),123760.68,1,4,3475.2136,12,41702.563200000004
6628,15746199,Eluemuno,558,France,Female,41,6,0.0,1,1,1,143585.29,1,,Mature (5-8y),Poor (<580),0.0,1,5,1000.0,11,0.0
6629,15584967,Chiganu,596,Spain,Male,57,6,0.0,2,1,1,72402.0,0,,Mature (5-8y),Fair (580-670),0.0,2,5,2000.0,11,22000.0
6630,15734365,Hsueh,579,France,Male,39,5,0.0,2,0,1,39891.84,0,,Growing (2-5y),Poor (<580),0.0,2,6,2000.0,10,20000.0
6631,15726960,O'Brien,741,France,Female,36,3,0.0,2,1,1,89804.83,0,,Growing (2-5y),Very Good (740-800),0.0,2,8,2000.0,8,16000.0
6632,15665177,Booth,613,France,Male,44,3,0.0,2,0,1,136491.72,0,,Growing (2-5y),Fair (580-670),0.0,2,8,2000.0,8,16000.0
6633,15779915,O'Loghlin,694,Spain,Male,31,5,0.0,1,1,0,35593.18,0,,Growing (2-5y),Good (670-740),0.0,1,6,1000.0,5,5000.0
6634,15729110,Lavrov,729,Spain,Female,42,7,0.0,2,1,0,58268.2,1,,Mature (5-8y),Good (670-740),0.0,2,4,2000.0,7,0.0
6635,15575399,Somadina,480,France,Female,42,1,152160.21,2,1,0,101778.9,0,High (100-200K),New (0-2y),Poor (<580),152160.21,2,10,5043.2042,1,5043.2042
6636,15678374,Colombo,666,France,Female,59,5,0.0,2,1,1,185123.09,0,,Growing (2-5y),Fair (580-670),0.0,2,6,2000.0,10,20000.0
6637,15792679,Troupe,575,France,Male,24,2,0.0,2,1,1,119927.81,0,,New (0-2y),Poor (<580),0.0,2,9,2000.0,7,14000.0
6638,15668767,Kenenna,850,France,Male,36,3,0.0,2,1,0,195033.07,0,,Growing (2-5y),Excellent (800+),0.0,2,8,2000.0,3,6000.0
6639,15761886,Franklin,740,France,Male,36,4,172381.8,1,1,1,86480.29,0,High (100-200K),Growing (2-5y),Good (670-740),172381.8,1,7,4447.636,9,40028.724
6640,15583076,Deleon,588,Germany,Male,41,6,106116.56,2,1,0,198766.61,0,High (100-200K),Mature (5-8y),Fair (580-670),106116.56,2,5,4122.3312000000005,6,24733.987200000003
6641,15815615,Kung,681,France,Male,36,5,141952.07,1,1,1,185144.08,0,High (100-200K),Growing (2-5y),Good (670-740),141952.07,1,6,3839.0414,10,38390.414000000004
6642,15591942,Zito,611,Spain,Female,33,7,0.0,2,1,1,3729.89,0,,Mature (5-8y),Fair (580-670),0.0,2,4,2000.0,12,24000.0
6643,15724924,Giordano,589,France,Female,37,6,138497.84,1,0,1,18988.58,0,High (100-200K),Mature (5-8y),Fair (580-670),138497.84,1,5,3769.9568,11,41469.5248
6644,15762123,Davide,717,Spain,Female,34,1,0.0,2,1,0,119313.74,0,,New (0-2y),Good (670-740),0.0,2,10,2000.0,1,2000.0
6645,15567893,Lei,556,Germany,Male,33,3,124213.36,2,1,0,62627.55,0,High (100-200K),Growing (2-5y),Poor (<580),124213.36,2,8,4484.2672,3,13452.8016
6646,15648989,Moss,850,France,Male,37,4,126872.6,1,1,0,197266.58,0,High (100-200K),Growing (2-5y),Excellent (800+),126872.6,1,7,3537.452,4,14149.808
6647,15662021,Lucciano,685,Spain,Female,42,2,0.0,2,0,0,199992.48,0,,New (0-2y),Good (670-740),0.0,2,9,2000.0,2,4000.0
6648,15691627,Tai,713,France,Female,37,8,0.0,1,1,1,16403.41,0,,Mature (5-8y),Good (670-740),0.0,1,3,1000.0,13,13000.0
6649,15731751,Osinachi,437,France,Female,26,1,120923.52,1,0,1,78854.57,0,High (100-200K),New (0-2y),Poor (<580),120923.52,1,10,3418.4704,6,20510.8224
6650,15635277,Coates,605,Spain,Male,47,7,142643.54,1,1,0,189310.27,0,High (100-200K),Mature (5-8y),Fair (580-670),142643.54,1,4,3852.8708,7,26970.0956
6651,15655252,Larionova,758,Germany,Male,41,10,79857.64,1,1,1,78088.17,0,Medium (50-100K),Loyal (8y+),Very Good (740-800),79857.64,1,1,2597.1528,15,38957.292
6652,15803941,Seleznev,600,France,Male,46,10,95502.21,1,0,0,19842.18,0,Medium (50-100K),Loyal (8y+),Fair (580-670),95502.21,1,1,2910.0442000000003,10,29100.442000000003
6653,15714380,Butcher,827,France,Male,38,5,0.0,2,0,0,103305.01,0,,Growing (2-5y),Excellent (800+),0.0,2,6,2000.0,5,10000.0
6654,15666559,Gould,608,Germany,Male,23,8,197715.93,2,1,1,116124.28,0,High (100-200K),Mature (5-8y),Fair (580-670),197715.93,2,3,5954.3186000000005,13,77406.14180000001
6655,15799998,Cunningham,608,France,Female,30,8,85859.76,1,0,0,142730.27,0,Medium (50-100K),Mature (5-8y),Fair (580-670),85859.76,1,3,2717.1952,8,21737.5616
6656,15703763,Sanderson,554,France,Male,44,7,85304.27,1,1,1,58076.52,0,Medium (50-100K),Mature (5-8y),Poor (<580),85304.27,1,4,2706.0854,12,32473.0248
6657,15795640,Mai,683,Germany,Female,35,1,132371.3,2,0,0,186123.57,0,High (100-200K),New (0-2y),Good (670-740),132371.3,2,10,4647.4259999999995,1,4647.4259999999995
6658,15780056,Reid,660,Spain,Male,33,4,0.0,1,1,0,29664.45,0,,Growing (2-5y),Fair (580-670),0.0,1,7,1000.0,4,4000.0
6659,15777873,Downer,628,France,Female,31,5,0.0,1,0,0,147963.07,1,,Growing (2-5y),Fair (580-670),0.0,1,6,1000.0,5,0.0
6660,15584749,Humphries,668,Germany,Male,39,4,79896.0,1,1,0,38466.39,0,Medium (50-100K),Growing (2-5y),Fair (580-670),79896.0,1,7,2597.92,4,10391.68
6661,15765258,Bochsa,776,France,Female,29,5,0.0,2,1,1,143301.49,0,,Growing (2-5y),Very Good (740-800),0.0,2,6,2000.0,10,20000.0
6662,15623346,Czajkowski,820,France,Male,36,4,0.0,2,1,0,31422.69,0,,Growing (2-5y),Excellent (800+),0.0,2,7,2000.0,4,8000.0
6663,15614054,Pankhurst,665,France,Male,36,1,0.0,2,0,1,121505.61,0,,New (0-2y),Fair (580-670),0.0,2,10,2000.0,6,12000.0
6664,15766185,She,850,Germany,Male,31,4,146587.3,1,1,1,89874.82,0,High (100-200K),Growing (2-5y),Excellent (800+),146587.3,1,7,3931.7459999999996,9,35385.714
6665,15667632,Birdseye,703,France,Female,42,7,0.0,2,0,1,72500.68,0,,Mature (5-8y),Good (670-740),0.0,2,4,2000.0,12,24000.0
6666,15599024,Hope,506,Spain,Male,32,8,0.0,2,0,1,182692.8,0,,Mature (5-8y),Poor (<580),0.0,2,3,2000.0,13,26000.0
6667,15798709,Gill,588,Spain,Male,32,3,109109.33,1,0,1,4993.94,0,High (100-200K),Growing (2-5y),Fair (580-670),109109.33,1,8,3182.1866,8,25457.4928
6668,15741921,Moon,622,Spain,Female,26,8,0.0,2,1,1,124964.82,0,,Mature (5-8y),Fair (580-670),0.0,2,3,2000.0,13,26000.0
6669,15793671,Watt,606,France,Male,34,5,0.0,1,1,0,161971.42,0,,Growing (2-5y),Fair (580-670),0.0,1,6,1000.0,5,5000.0
6670,15797900,Chinomso,517,France,Male,56,9,142147.32,1,0,0,39488.04,1,High (100-200K),Loyal (8y+),Poor (<580),142147.32,1,2,3842.9464000000003,9,0.0
6671,15667932,Bellucci,758,Spain,Female,43,10,0.0,2,1,1,55313.44,0,,Loyal (8y+),Very Good (740-800),0.0,2,1,2000.0,15,30000.0
6672,15795933,Barese,677,France,Female,49,3,0.0,2,1,1,187811.71,0,,Growing (2-5y),Good (670-740),0.0,2,8,2000.0,8,16000.0
6673,15660403,Fleming,827,Spain,Female,35,0,0.0,2,0,1,184514.01,0,,,Excellent (800+),0.0,2,11,2000.0,5,10000.0
6674,15736299,Bell,729,France,Female,36,8,109106.8,1,0,0,121311.12,0,High (100-200K),Mature (5-8y),Good (670-740),109106.8,1,3,3182.136,8,25457.088
6675,15759034,Li Fonti,654,France,Male,36,2,112262.84,1,1,0,12873.39,0,High (100-200K),New (0-2y),Fair (580-670),112262.84,1,9,3245.2568,2,6490.5136
6676,15724663,Christmas,654,Spain,Female,36,5,0.0,2,0,0,157238.05,0,,Growing (2-5y),Fair (580-670),0.0,2,6,2000.0,5,10000.0
6677,15594556,Chuter,619,Spain,Male,52,8,0.0,2,1,1,123242.11,0,,Mature (5-8y),Fair (580-670),0.0,2,3,2000.0,13,26000.0
6678,15737169,Johnson,642,Spain,Male,26,8,144238.7,1,1,1,184399.76,0,High (100-200K),Mature (5-8y),Fair (580-670),144238.7,1,3,3884.7740000000003,13,50502.062000000005
6679,15632472,Scott,472,Spain,Female,32,1,159397.75,1,0,1,57323.18,0,High (100-200K),New (0-2y),Poor (<580),159397.75,1,10,4187.955,6,25127.73
6680,15722813,Byrne,470,Spain,Male,30,4,125385.01,1,1,0,68293.93,0,High (100-200K),Growing (2-5y),Poor (<580),125385.01,1,7,3507.7001999999998,4,14030.800799999999
6681,15588450,Chukwudi,633,France,Female,60,8,69365.25,1,1,1,10288.24,0,Medium (50-100K),Mature (5-8y),Fair (580-670),69365.25,1,3,2387.3050000000003,13,31034.965000000004
6682,15736717,Ma,602,France,Male,31,7,155271.83,1,1,1,179446.31,0,High (100-200K),Mature (5-8y),Fair (580-670),155271.83,1,4,4105.4366,12,49265.239199999996
6683,15680683,Simmons,640,Spain,Male,29,5,197200.04,2,1,0,141453.62,0,High (100-200K),Growing (2-5y),Fair (580-670),197200.04,2,6,5944.0008,5,29720.004
6684,15710316,Fang,454,Spain,Female,48,5,144837.79,1,1,1,93151.77,0,High (100-200K),Growing (2-5y),Poor (<580),144837.79,1,6,3896.7558000000004,10,38967.558000000005
6685,15746333,Blake,562,France,Female,57,3,0.0,3,1,0,6554.97,1,,Growing (2-5y),Poor (<580),0.0,3,8,3000.0,3,0.0
6686,15606861,Tien,636,France,Male,34,8,0.0,2,1,0,38570.13,0,,Mature (5-8y),Fair (580-670),0.0,2,3,2000.0,8,16000.0
6687,15641285,Yusupova,621,Spain,Male,50,3,163085.79,1,0,1,131048.36,0,High (100-200K),Growing (2-5y),Fair (580-670),163085.79,1,8,4261.7158,8,34093.7264
6688,15662908,Davidson,795,Germany,Male,38,7,125903.22,2,1,1,127068.92,0,High (100-200K),Mature (5-8y),Very Good (740-800),125903.22,2,4,4518.0644,12,54216.772800000006
6689,15814267,Zhdanova,550,France,Male,22,6,154377.3,1,1,1,51721.52,0,High (100-200K),Mature (5-8y),Poor (<580),154377.3,1,5,4087.546,11,44963.006
6690,15614923,Nielson,630,Spain,Male,41,7,107511.52,1,0,1,46156.87,0,High (100-200K),Mature (5-8y),Fair (580-670),107511.52,1,4,3150.2304,12,37802.7648
6691,15579223,Niu,573,Germany,Male,30,8,127406.5,1,1,0,192950.6,0,High (100-200K),Mature (5-8y),Poor (<580),127406.5,1,3,3548.13,8,28385.04
6692,15651389,Kay,561,Spain,Male,24,8,143656.55,1,0,1,180932.46,0,High (100-200K),Mature (5-8y),Poor (<580),143656.55,1,3,3873.131,13,50350.703
6693,15677087,Green,662,France,Female,39,5,138106.75,1,0,0,19596.73,0,High (100-200K),Growing (2-5y),Fair (580-670),138106.75,1,6,3762.135,5,18810.675000000003
6694,15665784,She,637,France,Male,27,9,128940.24,1,1,0,46786.92,0,High (100-200K),Loyal (8y+),Fair (580-670),128940.24,1,2,3578.8048000000003,9,32209.243200000004
6695,15576706,Ajuluchukwu,651,Germany,Male,37,9,114453.58,1,0,1,175820.91,0,High (100-200K),Loyal (8y+),Fair (580-670),114453.58,1,2,3289.0716,14,46047.002400000005
6696,15615473,Sabbatini,646,France,Female,33,2,0.0,2,0,0,198208.0,0,,New (0-2y),Fair (580-670),0.0,2,9,2000.0,2,4000.0
6697,15587299,Board,567,France,Female,48,3,0.0,1,1,0,55362.45,0,,Growing (2-5y),Poor (<580),0.0,1,8,1000.0,3,3000.0
6698,15655389,Leckie,638,France,Male,41,1,131762.94,1,1,1,47675.29,0,High (100-200K),New (0-2y),Fair (580-670),131762.94,1,10,3635.2588,6,21811.5528
6699,15784491,Ho,725,France,Female,31,6,0.0,1,0,0,61326.43,0,,Mature (5-8y),Good (670-740),0.0,1,5,1000.0,6,6000.0
6700,15809999,Gordon,709,France,Female,41,3,150300.65,2,1,0,71672.86,0,High (100-200K),Growing (2-5y),Good (670-740),150300.65,2,8,5006.013,3,15018.039
6701,15681115,Iroawuchi,787,Spain,Male,39,10,108935.39,1,1,1,101168.3,0,High (100-200K),Loyal (8y+),Very Good (740-800),108935.39,1,1,3178.7078,15,47680.617
6702,15629390,Liao,653,France,Male,37,7,135847.47,1,1,0,144880.81,0,High (100-200K),Mature (5-8y),Fair (580-670),135847.47,1,4,3716.9494,7,26018.6458
6703,15792668,Hamilton,661,Germany,Male,37,7,109908.06,2,1,0,115037.67,1,High (100-200K),Mature (5-8y),Fair (580-670),109908.06,2,4,4198.1612000000005,7,0.0
6704,15583863,Chimaobim,681,Germany,Male,49,8,142946.18,1,0,0,187280.51,1,High (100-200K),Mature (5-8y),Good (670-740),142946.18,1,3,3858.9236,8,0.0
6705,15681878,Fan,436,Germany,Male,45,3,104339.11,2,1,1,183540.22,1,High (100-200K),Growing (2-5y),Poor (<580),104339.11,2,8,4086.7822,8,0.0
6706,15782875,Cayley,663,France,Male,33,5,157274.36,2,1,1,28531.81,0,High (100-200K),Growing (2-5y),Fair (580-670),157274.36,2,6,5145.4872,10,51454.871999999996
6707,15732235,Kuykendall,662,France,Male,64,0,98848.19,1,0,1,42730.12,0,Medium (50-100K),,Fair (580-670),98848.19,1,11,2976.9638,5,14884.819
6708,15735909,McDonald,607,Germany,Female,39,8,105103.33,1,1,0,104721.5,1,High (100-200K),Mature (5-8y),Fair (580-670),105103.33,1,3,3102.0666,8,0.0
6709,15653448,Duncan,754,France,Male,34,7,0.0,2,1,1,65219.85,0,,Mature (5-8y),Very Good (740-800),0.0,2,4,2000.0,12,24000.0
6710,15587647,Browne,850,Germany,Female,66,0,127120.62,1,0,1,118929.64,1,High (100-200K),,Excellent (800+),127120.62,1,11,3542.4124,5,0.0
6711,15701037,Barton,578,France,Male,39,2,0.0,2,1,0,70563.9,0,,New (0-2y),Poor (<580),0.0,2,9,2000.0,2,4000.0
6712,15727499,Boyle,666,Germany,Female,36,3,129118.5,2,0,0,139435.12,0,High (100-200K),Growing (2-5y),Fair (580-670),129118.5,2,8,4582.37,3,13747.11
6713,15724838,Moretti,599,France,Female,43,4,0.0,1,1,0,170347.1,0,,Growing (2-5y),Fair (580-670),0.0,1,7,1000.0,4,4000.0
6714,15666711,Ukaegbulam,586,France,Female,46,0,0.0,3,0,1,131553.82,1,,,Fair (580-670),0.0,3,11,3000.0,5,0.0
6715,15588933,Nwankwo,825,France,Female,36,3,146053.66,1,1,1,138344.7,0,High (100-200K),Growing (2-5y),Excellent (800+),146053.66,1,8,3921.0732000000003,8,31368.585600000002
6716,15763111,Niu,808,Spain,Female,67,10,124577.15,1,0,1,169894.4,0,High (100-200K),Loyal (8y+),Excellent (800+),124577.15,1,1,3491.543,15,52373.145000000004
6717,15805676,Hsu,515,Spain,Male,29,4,151012.55,2,1,0,9770.97,0,High (100-200K),Growing (2-5y),Poor (<580),151012.55,2,7,5020.251,4,20081.004
6718,15586674,Shaw,663,Spain,Female,58,5,216109.88,1,0,1,74176.71,1,Very High (>200K),Growing (2-5y),Fair (580-670),216109.88,1,6,5322.1976,10,0.0
6719,15744553,Ho,444,France,Male,34,2,144318.97,1,1,0,112668.06,0,High (100-200K),New (0-2y),Poor (<580),144318.97,1,9,3886.3794000000003,2,7772.7588000000005
6720,15776629,Christie,650,France,Female,39,4,0.0,2,0,0,186275.7,0,,Growing (2-5y),Fair (580-670),0.0,2,7,2000.0,4,8000.0
6721,15647207,Onwuemelie,609,France,Male,26,7,0.0,2,1,0,98463.99,0,,Mature (5-8y),Fair (580-670),0.0,2,4,2000.0,7,14000.0
6722,15715638,Ch'ang,824,Germany,Male,77,3,27517.15,2,0,1,2746.41,0,Low (<50K),Growing (2-5y),Excellent (800+),27517.15,2,8,2550.343,8,20402.744
6723,15750602,Clendinnen,662,France,Male,29,5,147092.65,1,1,0,10928.3,0,High (100-200K),Growing (2-5y),Fair (580-670),147092.65,1,6,3941.853,5,19709.265
